/module/profile/textdelete;PROFILETEX.D
/module/profile/textget;PROFILETEX.G
/module/reference/create;REFERENCE.C
/module/reference/update;REFERENCE.U
/module/reference/get;  
/module/reference/delete;REFERENCE.D
/module/report/create;REPORT.C
/module/report/delete;  
/admin/rol/get;ROL.G
/admin/rol/assignPerms;ROL.AP
/admin/rol/create;ROL.C
/admin/rol/update;ROL.U
/admin/rol/delete;ROL.D
/module/task/syncClassDocs;SYNCHRONIZE.T
/module/task/reModel;REMODELING.T
/module/task/reClassification;RECLASIFY.T
/module/task/searchCandidates;  
/module/task/reloadCoreSolr;RELOADCORESOLR.T
/module/insurance/create;INSURANCE.C
/module/insurance/read;INSURANCE.R
/module/insurance/update;INSURANCE.U
/module/insurance/delete;INSURANCE.D
/module/settlement/get;  
/module/settlement/create;SETTLEMENT.C
/module/linkedin/create;  
/module/salary/create;SALARY.C
/module/salary/read;SALARY.R
/module/salary/update;SALARY.U
/module/salary/delete;SALARY.D
/admin/tipoPermiso/get;TIPOPERMISO.G
/module/trackMonitor/read;TRACKMONITOR.R
/module/trackMonitor/update;TRACKMONITOR.U
/module/trackMonitor/delete;TRACKMONITOR.D
/module/trackPostulante/create;TRACKPOSTULANT.C
/module/trackPostulante/confirm;TRACKPOSTULANT.CF
/module/trackPostulante/delete;TRACKPOSTULANT.D
/module/trackPostulante/rollBack;  
/module/trackPostulante/read;TRACKPOSTULANT.R
/module/trackPostulante/update;TRACKPOSTULANT.U
/module/trackPostulante/get;TRACKPOSTULANT.G
/module/vacation/create;VACATION.C
/module/vacation/read;VACATION.R
/module/vacation/update;VACATION.U
/module/vacation/delete;VACATION.D
/module/vacancy/create;VACANCY.C
/module/vacancy/update;VACANCY.U
/module/vacancy/delete;VACANCY.D
/module/vacancy/get;VACANCY.G
/module/vacancy/read;VACANCY.R
/module/vacancy/setVacancyPublication;VACANCY.P
/module/vacancy/confirmAddVacancy;  
/module/voucher/create;VOUCHER.C
/module/voucher/read;VOUCHER.R
/module/voucher/update;VOUCHER.U
/module/voucher/delete;VOUCHER.D
/module/workExperience/create;WORKEXP.C
/module/workExperience/update;WORKEXP.U
/module/workExperience/get;WORKEXP.G
/module/workExperience/delete;WORKEXP.D
